id,uri,lemma,pos,validated,morpho,principal_parts,prosody
22104,d0303,dedecoro,v,1,v1spia--1-,dedecor dedecorau dedecorat,dedecoro
22105,d0306,dedecus,n,1,n-s---nn3-,dedecor,dedecus
22106,d0308,dedicatio,n,1,n-s---fn3-,dedication,dedicatio
22108,d0310,dedicator,n,1,n-s---mn3-,dedicator,dedicator
22144,d9875,defloresco,v,1,v1spia--3-,defloresc defloru -,defloresco
22146,d0392,defluo,v,1,v1spia--3-,deflu deflux deflux,defluo
46199,c3380,conglutinosus,a,0,aps---mn1-,conglutinos conglutinos conglutinos,conglutinosus
102669,a2199,anthracites,n,0,n-s---mn1g,anthracit,anthracites
102671,a2202,anthropiani,n,0,n-p---mn2-,anthropian,anthropiani
102672,a2203,anthropographos,n,0,n-s---mn2g,anthropograph,anthropographos
102676,a2207,anthropophagi,n,0,n-p---mn2-,anthropophag,anthropophagi
102678,a2210,anthyllis,n,0,n-s---fn3-,anthyllid,anthyllis
102681,a2214,antibacchius,a,0,aps---mn1-,antibacchi antibacchi antibacchi,antibacchius
102682,a2216,antibasis,n,0,n-s---fn3i,antibas,antibasis
102684,a2219,antichresis,n,0,n-s---fn3i,antichres,antichresis
22136,22136,definite,r,1,rp--------,,definite
22138,22138,definitus,a,1,aps---mn1-,definit definit definit,definitus
22132,22132,defessus,a,1,aps---mn1-,defess defess defess,defessus
113060,i0316,imbriculus,n,0,n-s---mn2-,imbricul,imbriculus
102677,102677,anthyllion,n,0,n-s---nn2g,anthylli,anthyllion
102679,102679,antiades,n,0,n-s---fn3-,antiad,antiades
102673,102673,Anthropographus,n,0,n-s---mn2-,Anthropograph,Anthropographus
102683,102683,antibiblion,n,0,n-s---nn2g,antibibli,antibiblion
22153,d0410,defrenatus,a,1,aps---mn1-,defrenat defrenat defrenat,defrenatus
22154,d0413,defrico,v,1,v1spia--1-,defric defricu defrict,defrico
22151,d0403,deformo,v,1,v1spia--1-,deform deformau deformat,deformo
22155,d0414,defrigesco,v,1,v1spia--3-,defrigesc defrix -,defrigesco
22156,d0424,defuga,n,1,n-s---mn1-,defug,defuga
22157,d0425,defugio,v,1,v1spia--3i,defug defug -,defugio
22158,d0428,defunctio,n,1,n-s---fn3-,defunction,defunctio
22159,d9526,defunctus,n,1,n-s---mn4-,defunct,defunctus
22162,d0437,degener,a,1,aps---an3-,degener degener degener,degener
120013,120013,ostentaculum,n,0,n-s---nn2-,ostentacul,ostentaculum
22165,d0440,degero,v,1,v1spia--3-,deger degess degest,degero
22166,d0442,deglubo,v,1,v1spia--3-,deglub deglups deglupt,deglubo
22167,d0445,dego,v,1,v1spia--3-,deg - -,dego
22169,d0447,degrado,v,1,v1spia--1-,degrad degradau degradat,degrado
120016,120016,ostentarium,n,0,n-s---nn2-,ostentari,ostentarium
22171,d0455,degulator,n,1,n-s---mn3-,degulator,degulator
22172,d0456,degulo,v,1,v1spia--1-,degul degulau degulat,degulo
22173,d0460,degusto,v,1,v1spia--1-,degust degustau degustat,degusto
22174,d0464,dehisco,v,1,v1spia--3-,dehisc - -,dehisco
22177,d0469,dehonestus,a,1,aps---mn1-,dehonest dehonest dehonest,dehonestus
22178,d0470,dehonoro,v,1,v1spia--1-,dehonor dehonorau dehonorat,dehonoro
22179,d0478,deicio,v,1,v1spia--3i,deic deiec deiect,deicio
22180,d0486,deifico,v,1,v1spia--1-,deific deificau deificat,deifico
22181,d0488,deinceps,a,1,aps---an3-,deincipit deincipit deincipit,deinceps
22182,d0490,deinde,r,1,rp--------,,deinde
22183,d0491,deintegro,v,1,v1spia--1-,deintegr deintegrau deintegrat,deintegro
22186,d0514,delasso,v,1,v1spia--1-,delass delassau delassat,delasso
22187,d0515,delatio,n,1,n-s---fn3-,delation,delatio
22188,d0516,delator,n,1,n-s---mn3-,delator,delator
22189,d9976,delatura,n,1,n-s---fn1-,delatur,delatura
22190,d9512,delectabilis,a,1,aps---cn3i,delectabil delectabil delectabil,delectabilis
22191,d9513,delectamentum,n,1,n-s---nn2-,delectament,delectamentum
22194,d0520,delegatio,n,1,n-s---fn3-,delegation,delegatio
22195,d0523,delego,v,1,v1spia--1-,deleg delegau delegat,delego
22196,d0525,delenimentum,n,1,n-s---nn2-,deleniment,delenimentum
22197,d0526,delenio,v,1,v1spia--4-,delen deleniu delenit,delenio
22198,d0529,deleo,v,1,v1spia--2-,del deleu delet,deleo
22199,d0533,deletio,n,1,n-s---fn3-,deletion,deletio
22202,d0543,delibero,v,1,v1spia--1-,deliber deliberau deliberat,delibero
22203,d0544,delibo,v,1,v1spia--1-,delib delibau delibat,delibo
22204,d0548,delicatus,a,1,aps---mn1-,delicat delicat delicat,delicatus
22206,d0522,delictum,n,1,n-s---nn2-,delict,delictum
22209,d0568,delineatio,n,1,n-s---fn3-,delineation,delineatio
22150,d0402,deformitas,n,1,n-s---fn3-,deformitat,deformitas
22210,d0569,delineo,v,1,v1spia--1-,deline delineau delineat,delineo
22211,d0570,delingo,v,1,v1spia--3-,deling delinx delinct,delingo
22163,22163,degeneratio,n,1,n-s---fn3-,degeneration,degeneratio
22212,d0571,delino,v,1,v1spia--3-,delin deliu delit,delino
113061,i0317,imbricus,a,0,aps---mn1-,imbric imbric imbric,imbricus
22205,d0549,delicium,n,1,n-s---nn2-,delici,delicium
22201,22201,deliberatus,a,1,aps---mn1-,deliberat deliberat deliberat,deliberatus
51966,c1888,circumstrepo,v,0,v1spia--3-,circumstrep circumstrepu circumstrepit,circumstrepo
22218,d0577,deliquo,v,1,v1spia--1-,deliqu deliquau deliquat,deliquo
22219,d0578,deliramentum,n,1,n-s---nn2-,delirament,deliramentum
22220,d0579,deliratio,n,1,n-s---fn3-,deliration,deliratio
22221,d0580,deliritas,n,1,n-s---fn3-,deliritat,deliritas
22222,d0581,delirium,n,1,n-s---nn2-,deliri,delirium
22238,d0628,demeto,v,1,v1spia--3-,demet demessu demess,demeto
22225,d0587,delocatio,n,1,n-s---fn3-,delocation,delocatio
22227,d0594,delubrum,n,1,n-s---nn2-,delubr,delubrum
22229,d0598,deludo,v,1,v1spia--3-,delud delus delus,deludo
22236,d0623,demereo,v,1,v1spia--2-,demer - demerit,demereo
22230,d0600,delumbo,v,1,v1spia--1-,delumb - delumbat,delumbo
22232,d0617,demens,a,1,aps---an3i,dement dement dement,demens
22234,d0619,dementia,n,1,n-s---fn1-,dementi,dementia
22235,d0622,demeo,v,1,v1spia--1-,deme demeau demeat,demeo
22224,22224,delitesco,v,1,v1spia--3-,delitisc delitu -,delitesco
22237,d0624,demergo,v,1,v1spia--3-,demerg demers demers,demergo
22241,d0633,deminuo,v,1,v1spia--3-,deminu deminu deminut,deminuo
22245,d0638,demissio,n,1,n-s---fn3-,demission,demissio
22247,d0641,demo,v,1,v1spia--3-,dem demps dempt,demo
22226,22226,delphin,n,1,n-s---mn3-,delphin,delphin
22233,22233,dementer,r,1,rp--------,dement,dementer
22249,d0645,demolitio,n,1,n-s---fn3-,demolition,demolitio
22243,22243,deminutus,a,1,aps---mn1-,deminut deminut deminut,deminutus
22251,d0650,demonstrator,n,1,n-s---mn3-,demonstrator,demonstrator
22244,22244,demisse,r,1,rp--------,demissiusssime,demisse
22252,d0653,demonstro,v,1,v1spia--1-,demonstr demonstrau demonstrat,demonstro
22256,d0660,demoueo,v,1,v1spia--2-,demou demou demot,demoueo
22217,d1469,deliquium,n,1,n-s---nn2-,deliqui,deliquium
22257,d9660,demptio,n,1,n-s---fn3-,demption,demptio
22246,22246,demissus,a,1,aps---mn1-,demiss demiss demiss,demissus
22258,d0662,demulceo,v,1,v1spia--2-,demulc demuls demulct,demulceo
22259,d0664,demum,r,1,rp--------,,demum
22260,d0669,demutatio,n,1,n-s---fn3-,demutation,demutatio
22262,d0672,demuto,v,1,v1spia--1-,demut demutau demutat,demuto
22263,d0690,denego,v,1,v1spia--1-,deneg denegau denegat,denego
22264,d0694,denigro,v,1,v1spia--1-,denigr denigrau denigrat,denigro
22265,d0695,denique,r,1,rp--------,,denique
22266,d0697,denominatio,n,1,n-s---fn3-,denomination,denominatio
22268,d0699,denomino,v,1,v1spia--1-,denomin denominau denominat,denomino
22269,d0703,denotatio,n,1,n-s---fn3-,denotation,denotatio
22270,d0704,denoto,v,1,v1spia--1-,denot denotau denotat,denoto
22271,d0705,dens,n,1,n-s---mn3i,dent,dens
22273,d0707,densatio,n,1,n-s---fn3-,densation,densatio
22275,d0708,denseo,v,1,v1spia--2-,dens - denset,denseo
22276,d0709,densitas,n,1,n-s---fn3-,densitat,densitas
22277,d0711,denso,v,1,v1spia--1-,dens densau densat,denso
22248,22248,demolio,v,1,v1spia--3-,demoli  ,demolio
22278,d0712,densus,a,1,aps---mn1-,dens dens dens,densus
22280,d0725,dentifricium,n,1,n-s---nn2-,dentifrici,dentifricium
22216,d0575,deliquio,n,1,n-s---fn3-,deliquion,deliquio
22274,22274,dense,r,1,rp--------,dens,dense
22255,22255,Demosthenes,n,0,n-s---mn3-,Demosthen,Demosthenes
120020,120020,ostentatitius,a,0,aps---mn1-,ostentatiti ostentatiti ostentatiti,ostentatitius
22286,d0742,denuo,r,1,rp--------,,denuo
22287,d0745,deonero,v,1,v1spia--1-,deoner deonerau deonerat,deonero
22289,d0748,deopto,v,1,v1spia--1-,deopt deoptau deoptat,deopto
22290,d0753,deorsum,r,1,rp--------,,deorsum
22292,d0762,depasco,v,1,v1spia--3-,depasc - depast,depasco
22295,d0766,depectio,n,1,n-s---fn3-,depection,depectio
22296,d0767,depecto,v,1,v1spia--3-,depect depex depex,depecto
22299,d0775,dependo,v,1,v1spia--3-,depend depend -,dependo
22283,d0735,denumeratio,n,1,n-s---fn3-,denumeration,denumeratio
22301,d0779,deperditio,n,1,n-s---fn3-,deperdition,deperditio
22302,d0780,deperdo,v,1,v1spia--3-,deperd deperdid deperdit,deperdo
22304,d0790,depingo,v,1,v1spia--3-,deping depinx depict,depingo
22305,d0795,depinnatus,a,1,aps---mn1-,depinnat depinnat depinnat,depinnatus
22306,d0793,deplango,v,1,v1spia--3-,deplang deplanx deplanct,deplango
22308,d0799,depleo,v,1,v1spia--2-,depl depleu deplet,depleo
120021,120021,ostentatorie,r,0,rp--------,,ostentatorie
22310,d0807,deploro,v,1,v1spia--1-,deplor deplorau deplorat,deploro
22311,d0815,depompo,v,1,v1spia--1-,depomp depompau depompa,depompo
22312,d0818,depono,v,1,v1spia--3-,depon deposu deposit,depono
22313,d0821,depopulatio,n,1,n-s---fn3-,depopulation,depopulatio
22314,d0822,depopulator,n,1,n-s---mn3-,depopulator,depopulator
22316,d0828,deporto,v,1,v1spia--1-,deport deportau deportat,deporto
22309,22309,deploratus,a,1,aps---mn1-,deplorat deplorat deplorat,deploratus
22317,d0829,deposco,v,1,v1spia--3-,deposc depoposc -,deposco
22319,d0831,depositio,n,1,n-s---fn3-,deposition,depositio
22320,d0833,depositor,n,1,n-s---mn3-,depositor,depositor
22322,d0836,depostulo,v,1,v1spia--1-,depostul depostulau depostulat,depostulo
22323,d0838,depraedatio,n,1,n-s---fn3-,depraedation,depraedatio
22324,d0839,depraedator,n,1,n-s---mn3-,depraedator,depraedator
22327,d0846,deprauo,v,1,v1spia--1-,deprau deprauau deprauat,deprauo
22328,d0849,deprecatio,n,1,n-s---fn3-,deprecation,deprecatio
22330,d0856,deprehendo,v,1,v1spia--3-,deprehend deprehend deprehens,deprehendo
22331,d0859,depressio,n,1,n-s---fn3-,depression,depressio
22332,d0861,depretio,v,1,v1spia--1-,depreti depretiau depretiat,depretio
22333,d0862,deprimo,v,1,v1spia--3-,deprim depress depress,deprimo
22335,d0871,depso,v,1,v1spia--3-,deps depsu depst,depso
22336,d0875,depudico,v,1,v1spia--1-,depudic depudicau depudicat,depudico
22337,d0886,depurgatio,n,1,n-s---fn3-,depurgation,depurgatio
22338,d0889,deputatio,n,1,n-s---fn3-,deputation,deputatio
22339,d0890,deputo,v,1,v1spia--1-,deput deputau deputat,deputo
22340,d0893,derado,v,1,v1spia--3-,derad deras deras,derado
22342,d9535,derelictus,n,1,n-s---mn4-,derelict,derelictus
22343,d0897,derelinquo,v,1,v1spia--3-,derelinqu dereliqu derelict,derelinquo
22344,d0900,derideo,v,1,v1spia--2-,derid deris deris,derideo
22345,d0901,deridiculum,n,1,n-s---nn2-,deridicul,deridiculum
22346,d0903,deripio,v,1,v1spia--3i,derip deripu derept,deripio
22347,d0904,derisio,n,1,n-s---fn3-,derision,derisio
22348,d0905,derisor,n,1,n-s---mn3-,derisor,derisor
22349,d9536,derisus,n,1,n-s---mn4-,deris,derisus
22285,d0741,denuntio,v,1,v1spia--1-,denunti denuntiau denuntiat,denuntio
56761,d0149,decempeda,n,0,n-s---fn1-,decemped,decempeda
22356,d0925,desaeuio,v,1,v1spia--4-,desaeu desaeuiu desaeuit,desaeuio
22357,d0931,descensio,n,1,n-s---fn3-,descension,descensio
22358,d0933,descindo,v,1,v1spia--3-,descind desciss -,descindo
22359,d0934,descisco,v,1,v1spia--3-,descisc desciu descit,descisco
22360,d0936,descobino,v,1,v1spia--1-,descobin descobinau descobinat,descobino
22361,d0937,describo,v,1,v1spia--3-,describ descrips descript,describo
22363,d0942,descrobo,v,1,v1spia--1-,descrob descrobau descrobat,descrobo
22364,d0944,desecatio,n,1,n-s---fn3-,desecation,desecatio
22365,d0945,deseco,v,1,v1spia--1-,desec desecu desect,deseco
22366,d0946,desectio,n,1,n-s---fn3-,desection,desectio
22368,d0955,desertor,n,1,n-s---mn3-,desertor,desertor
22354,d0918,derogo,v,1,v1spia--1-,derog derogau derogat,derogo
120023,120023,ostentifer,a,0,aps---mn1r,ostentifer ostentifer ostentifer,ostentifer
22371,d0959,deses,a,1,aps---an3-,desid desid desid,deses
22373,d0965,desideratio,n,1,n-s---fn3-,desideration,desideratio
22374,d0967,desiderium,n,1,n-s---nn2-,desideri,desiderium
22375,d0968,desidero,v,1,v1spia--1-,desider desiderau desiderat,desidero
22376,d0970,desidia,n,1,n-s---fn1-,desidi,desĭdia
22377,d0973,desido,v,1,v1spia--3-,desid desed -,desido
22379,d0976,designo,v,1,v1spia--1-,design designau designat,designo
22380,d0978,desino,v,1,v1spia--3-,desin desi desit,desino
22382,d9980,desipientia,n,1,n-s---fn1-,desipienti,desipientia
22383,d0981,desisto,v,1,v1spia--3-,desist destit destit,desisto
22384,d0985,desolatio,n,1,n-s---fn3-,desolation,desolatio
22385,d0988,desolo,v,1,v1spia--1-,desol desolau desolat,desolo
22386,d0995,despectio,n,1,n-s---fn3-,despection,despectio
59235,59235,Caletranus,a,0,aps---mn1-,Caletran Caletran Caletran,Caletranus
22388,d9539,despectus,n,1,n-s---mn4-,despect,despectus
22392,d1006,despicatio,n,1,n-s---fn3-,despication,despicatio
22393,d8010,despicatus,n,1,n-s---mn4-,despicat,despicatus
22394,d9981,despicientia,n,1,n-s---fn1-,despicienti,despicientia
22395,d1007,despicio,v,1,v1spia--3i,despic despex despect,despicio
22398,d1012,despondeo,v,1,v1spia--2-,despond despopond despons,despondeo
22399,d1013,desponsatio,n,1,n-s---fn3-,desponsation,desponsatio
22389,22389,despectus,a,1,aps---mn1-,despect despect despect,despectus
22407,22407,destinate,r,1,rp--------,,destinate
22400,d1018,despuo,v,1,v1spia--3-,despu despu desput,despuo
22401,d0987,desputum,n,1,n-s---nn2-,desput,desputum
22402,d1020,desquamo,v,1,v1spia--1-,desquam desquamau desquamat,desquamo
22403,d1021,desterno,v,1,v1spia--3-,destern destrau destrat,desterno
22404,d1024,destillatio,n,1,n-s---fn3-,destillation,destillatio
22405,d1025,destillo,v,1,v1spia--1-,destill destillau destillat,destillo
22408,d1028,destinatio,n,1,n-s---fn3-,destination,destinatio
22410,d1030,destino,v,1,v1spia--1-,destin destinau destinat,destino
22411,d1032,destituo,v,1,v1spia--3-,destitu destitu destitut,destituo
22412,d1033,destitutio,n,1,n-s---fn3-,destitution,destitutio
22409,22409,destinatus,a,1,aps---mn1-,destinat destinat destinat,destinatus
22413,22413,destricte,r,1,rp--------,destrict,destricte
22414,22414,destrictus,a,1,aps---mn1-,destrict destrict destrict,destrictus
22352,d0912,deriuo,v,1,v1spia--1-,deriu deriuau deriuat,deriuo
98741,h0244,hepatiarius,a,0,aps---mn1-,hepatiari hepatiari hepatiari,hepatiarius
22419,d1043,destruo,v,1,v1spia--3-,destru destrux destruct,destruo
22420,d1049,desudatio,n,1,n-s---fn3-,desudation,desudatio
22421,d1050,desudo,v,1,v1spia--1-,desud desudau desudat,desudo
22422,d1054,desuetudo,n,1,n-s---fn3-,desuetudin,desuetudo
22423,d1055,desugo,v,1,v1spia--3-,desug desux desuct,desugo
22425,d1062,desumo,v,1,v1spia--3-,desum - desupt,desumo
22427,d1069,detectio,n,1,n-s---fn3-,detection,detectio
22428,d1071,detego,v,1,v1spia--3-,deteg detex detect,detego
22429,d1073,detendo,v,1,v1spia--3-,detend - detens,detendo
22430,d1075,detentatio,n,1,n-s---fn3-,detentation,detentatio
22431,d1076,detentio,n,1,n-s---fn3-,detention,detentio
22434,d1081,deterior,a,1,acs---cn3-,deterior deterior deterior,deterior
22436,d1086,determinatio,n,1,n-s---fn3-,determination,determinatio
100562,s8309,septingenti,a,0,app---mn1-,septingent septingent septingent,septingenti
22437,d1088,determino,v,1,v1spia--1-,determin determinau determinat,determino
22438,d1089,detero,v,1,v1spia--3-,deter detriu detrit,detero
22435,22435,deterius,r,1,rc--------,,deterius
22439,d1091,deterreo,v,1,v1spia--2-,deterr deterru deterrit,deterreo
22440,d1470,detestatio,n,1,n-s---fn3-,detestation,detestatio
22442,d1098,detexo,v,1,v1spia--3-,detex detexu detext,detexo
22444,d1101,detondeo,v,1,v1spia--2-,detond detotond detons,detondeo
22445,d1102,detono,v,1,v1spia--1-,deton detonu detonit,detono
22446,d1104,detonso,v,1,v1spia--1-,detons detonsau detonsat,detonso
22447,d1107,detorqueo,v,1,v1spia--2-,detorqu detors detort,detorqueo
22449,d1110,detractor,n,1,n-s---mn3-,detractor,detractor
22451,d1111,detraho,v,1,v1spia--3-,detrah detrax detract,detraho
22453,d1115,detrecto,v,1,v1spia--1-,detrect detrectau detrectat,detrecto
22454,d1117,detrimentosus,a,1,aps---mn1-,detrimentos detrimentos detrimentos,detrimentosus
22458,d1122,detrunco,v,1,v1spia--1-,detrunc detruncau detruncat,detrunco
22459,d1128,deturbo,v,1,v1spia--1-,deturb deturbau deturbat,deturbo
22460,d1129,deturpo,v,1,v1spia--1-,deturp deturpau deturpat,deturpo
22462,d1131,deuastatio,n,1,n-s---fn3-,deuastation,deuastatio
22463,d1135,deueho,v,1,v1spia--3-,deueh deuex deuect,deueho
22465,d1139,deuenio,v,1,v1spia--4-,deuen deuen deuent,deuenio
22456,22456,detritus,a,1,aps---mn1-,detrit detrit detrit,detritus
22468,d1152,deuerticulum,n,1,n-s---nn2-,deuerticul,deuerticulum
22469,d1153,deuerto,v,1,v1spia--3-,deuert deuert deuers,deuerto
22471,d1161,deuincio,v,1,v1spia--4-,deuinc deuinx deuinct,deuincio
22472,d1168,deuirgino,v,1,v1spia--1-,deuirgin deuirginau deuirginat,deuirgino
22473,d1170,deuito,v,1,v1spia--1-,deuit deuitau deuitat,deuito
22474,d1180,deuorator,n,1,n-s---mn3-,deuorator,deuorator
22476,d1186,deuotatio,n,1,n-s---fn3-,deuotation,deuotatio
22477,d1187,deuotio,n,1,n-s---fn3-,deuotion,deuotio
22478,d1190,deuoueo,v,1,v1spia--2-,deuou deuou deuot,deuoueo
22461,d1191,deuro,v,1,v1spia--3-,deur deuss deust,deuro
22470,22470,deuiatio,n,1,n-s---fn3-,deuiation,deuiatio
22479,d8200,dexteritas,n,1,n-s---fn3-,dexteritat,dexteritas
22480,d1201,dextrale,n,1,n-s---nn3i,dextral,dextrale
22417,d1041,destructiuus,a,1,aps---mn1-,destructiu destructiu destructiu,destructiuus
22418,d1042,destructor,n,1,n-s---mn3-,destructor,destructor
22485,d1245,diaeta,n,1,n-s---fn1-,diaet,diaeta
120024,120024,ostentus,a,0,aps---mn1-,ostent ostent ostent,ostentus
120033,120033,ostracium,n,0,n-s---nn2-,ostraci,ostracium
22483,22483,diaconus,n,1,n-s---mn2-,diacon,diaconus
22496,d1347,dicio,n,1,n-s---fn3-,dicion,dicio
22508,d1378,dies,n,1,n-s---cn5-,di,dies
22490,22490,Diana,n,0,n-s---fn1-,Dian,Diana
22552,d1595,diluuium,n,1,n-s---nn2-,diluui,diluuium
22498,22498,dictamnum,n,1,n-s---nn2-,dictamn,dictamnum
22510,22510,differens,a,1,aps---an3i,different different different,differens
22491,d1291,diaphragma,n,1,n-s---nn3-,diaphragmat,diaphragma
22492,d1296,diarium,n,1,n-s---nn2-,diari,diarium
22493,d1314,diatonicus,a,1,aps---mn1-,diatonic diatonic diatonic,diatonicus
22494,d1318,diatriba,n,1,n-s---fn1-,diatrib,diatriba
22495,d1335,dicax,a,1,aps---an3-,dicac dicac dicac,dicax
22511,22511,differenter,r,1,rp--------,different,differenter
22499,d1355,dictator,n,1,n-s---mn3-,dictator,dictator
22501,d1361,dictio,n,1,n-s---fn3-,diction,dictio
22502,d1365,dicto,v,1,v1spia--1-,dict dictau dictat,dicto
22528,22528,dignanter,r,1,rp--------,,dignanter
22503,d9542,dictum,n,1,n-s---nn2-,dict,dictum
22504,d9542,dictus,n,1,n-s---mn4-,dict,dictus
22530,22530,digne,r,1,rp--------,dign,digne
22506,d1372,dido,v,1,v1spia--3-,did didid didit,dido
22532,22532,dignosco,v,1,v1spia--3-,dignosc dignou dignot,dignosco
22545,22545,diligenter,r,1,rp--------,diligent,diligenter
22547,d1581,diligo,v,1,v1spia--3-,dilig dilex dilect,diligo
22488,22488,Dialis,a,1,aps---cn3i,Dial Dial Dial,Dialis
22509,d1383,diffamo,v,1,v1spia--1-,diffam diffamau diffamat,diffamo
22512,d9987,differentia,n,1,n-s---fn1-,differenti,differentia
22513,d1385,differitas,n,1,n-s---fn3-,differitat,differitas
22515,d1387,differtus,a,1,aps---mn1-,differt differt differt,differtus
22517,d1391,difficultas,n,1,n-s---fn3-,difficultat,difficultas
22519,d1393,diffindo,v,1,v1spia--3-,diffind diffid diffiss,diffindo
22521,d1408,diffringo,v,1,v1spia--3-,diffring diffreg diffract,diffringo
22522,d1409,diffugio,v,1,v1spia--3i,diffug diffug diffugit,diffugio
22523,d1414,diffundo,v,1,v1spia--3-,diffund diffud diffus,diffundo
22489,d1276,diametros,n,1,n-s---fn2g,diametr,diametros
22524,d1422,digeries,n,1,n-s---fn5-,digeri,digeries
22505,22505,Dido,n,1,n-s---fn3-,Didon,Dido
22525,d1423,digero,v,1,v1spia--3-,diger digess digest,digero
22526,d1434,digitus,n,1,n-s---mn2-,digit,digitus
22533,d1444,dignus,a,1,aps---mn1-,dign dign dign,dignus
22535,d1446,digressio,n,1,n-s---fn3-,digression,digressio
22536,d9545,digressus,n,1,n-s---mn4-,digress,digressus
22538,d1564,dilapido,v,1,v1spia--1-,dilapid dilapidau dilapidat,dilapido
22539,d1569,dilatatio,n,1,n-s---fn3-,dilatation,dilatatio
22540,d1571,dilatio,n,1,n-s---fn3-,dilation,dilatio
22542,d1576,dilectio,n,1,n-s---fn3-,dilection,dilectio
22546,d9990,diligentia,n,1,n-s---fn1-,diligenti,diligentia
22549,d1591,diluculum,n,1,n-s---nn2-,dilucul,diluculum
22482,d1217,diabolus,n,1,n-s---mn2-,diabol,diabolus
22550,d1593,diluo,v,1,v1spia--3-,dilu dilu dilut,diluo
22553,d1603,dimensio,n,1,n-s---fn3-,dimension,dimensio
22481,d1214,diabetes,n,1,n-s---mn1g,diabet,diabetes
22612,d1839,dispertio,v,1,v1spia--4-,dispert - dispertit,dispertio
